playerID,inducted,weight,height,bats,throws,Sum of W,Sum of L,Sum of G,Average of ERA,Sum of GS,Sum of CG,Sum of SHO,Sum of SV,Sum of IPouts,Sum of ER,Sum of H,Sum of HR,Sum of BB,Sum of SO,Sum of BAOpp,Sum of IBB,Sum of WP,Sum of HBP,Sum of BK,Sum of BFP,Sum of GF,Sum of R,Sum of SH,Sum of SF,Sum of GIDP,GS_per_year,CG_per_year,SHO_per_year,SV_per_year,IPouts_per_year,ER_per_year,H_per_year,HR_per_year,BB_per_year,SO_per_year,BAOpp_per_year,IBB_per_year,WP_per_year,HBP_per_year,BK_per_year,BFP_per_year,GF_per_year,R_per_year,SH_per_year,SF_per_year,GIDP_per_year
hershor01,N,190.0,75.0,R,R,204,150,510,4.057222222,466,68,25,5,9391,1211,2939,235,1007,2014,3.989,108.0,121.0,117.0,23,13150.0,19.0,1366,0.0,3.0,,27.41176470588235,4.0,1.4705882352941178,0.29411764705882354,552.4117647058823,71.23529411764706,172.88235294117646,13.823529411764707,59.23529411764706,118.47058823529412,0.2346470588235294,6.352941176470588,7.117647058823529,6.882352941176471,1.3529411764705883,773.5294117647059,1.1176470588235294,80.3529411764706,0.0,0.17647058823529413,
bonilbo01,N,210.0,75.0,B,R,0,0,1,18.0,0,0,0,0,3,2,3,1,1,0,0.6,0.0,0.0,0.0,1,6.0,1.0,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.0,0.04,0.0,0.0,0.0,0.06666666666666667,0.4,0.06666666666666667,0.13333333333333333,0.0,0.0,
cansejo01,N,240.0,76.0,R,R,0,0,1,27.0,0,0,0,0,3,3,2,0,3,0,0.5,0.0,0.0,0.0,0,8.0,1.0,3,,,,0.0,0.0,0.0,0.0,0.1875,0.1875,0.125,0.0,0.1875,0.0,0.03125,0.0,0.0,0.0,0.0,0.5,0.0625,0.1875,,,
oneilpa01,N,200.0,76.0,L,L,0,0,1,13.5,0,0,0,0,6,3,2,1,4,2,0.28,0.0,0.0,0.0,0,11.0,1.0,3,,,,0.0,0.0,0.0,0.0,0.375,0.1875,0.125,0.0625,0.25,0.125,0.0175,0.0,0.0,0.0,0.0,0.6875,0.0625,0.1875,,,
goodedw01,N,190.0,74.0,R,R,194,112,430,4.225,410,68,24,3,8402,1091,2564,210,954,2293,4.004,42.0,76.0,78.0,33,11705.0,4.0,1198,4.0,2.0,,25.625,4.25,1.5,0.1875,525.125,68.1875,160.25,13.125,59.625,143.3125,0.25025,2.625,4.75,4.875,2.0625,731.5625,0.25,74.875,0.25,0.125,
suttebr01,Y,190.0,74.0,R,R,68,71,661,3.079166667,0,0,0,300,3127,328,879,77,309,861,2.73,83.0,37.0,13.0,8,4251.0,512.0,370,,,,0.0,0.0,0.0,25.0,260.5833333333333,27.333333333333332,73.25,6.416666666666667,25.75,71.75,0.2275,6.916666666666667,3.0833333333333335,1.0833333333333333,0.6666666666666666,354.25,42.666666666666664,30.833333333333332,,,
aguilri01,N,195.0,76.0,R,R,86,81,732,3.496315789,89,10,0,318,3874,512,1233,138,351,1030,3.861,42.0,53.0,36.0,10,5391.0,557.0,568,1.0,0.0,,5.933333333333334,0.6666666666666666,0.0,21.2,258.26666666666665,34.13333333333333,82.2,9.2,23.4,68.66666666666667,0.2574,2.8,3.533333333333333,2.4,0.6666666666666666,359.4,37.13333333333333,37.86666666666667,0.06666666666666667,0.0,
jonesdo01,N,195.0,75.0,R,R,69,79,846,3.811111111,4,0,0,303,3385,414,1155,86,247,909,3.952,53.0,18.0,39.0,6,4754.0,640.0,465,2.0,2.0,,0.2222222222222222,0.0,0.0,16.833333333333332,188.05555555555554,23.0,64.16666666666667,4.777777777777778,13.722222222222221,50.5,0.21955555555555556,2.9444444444444446,1.0,2.1666666666666665,0.3333333333333333,264.1111111111111,35.55555555555556,25.833333333333332,0.1111111111111111,0.1111111111111111,
wettejo01,N,195.0,74.0,R,R,48,45,618,2.775833333,17,0,0,330,2295,249,616,73,252,804,2.055,30.0,40.0,16.0,1,3145.0,523.0,287,4.0,4.0,,1.5454545454545454,0.0,0.0,30.0,208.63636363636363,22.636363636363637,56.0,6.636363636363637,22.90909090909091,73.0909090909091,0.18681818181818183,2.727272727272727,3.6363636363636362,1.4545454545454546,0.09090909090909091,285.90909090909093,47.54545454545455,26.09090909090909,0.36363636363636365,0.36363636363636365,
fernaal01,N,200.0,74.0,R,R,107,87,263,3.792,261,33,10,0,5281,731,1693,190,552,1252,2.262,29.0,38.0,35.0,2,7370.0,1.0,804,3.0,1.0,,26.1,3.3,1.0,0.0,528.1,73.1,169.3,19.0,55.2,125.2,0.2262,2.9,3.8,3.5,0.2,737.0,0.1,80.4,0.3,0.1,
gaettga01,N,180.0,72.0,R,R,0,0,3,6.0,0,0,0,0,7,2,5,1,1,1,0.5,0.0,0.0,1.0,0,14.0,3.0,2,,,,0.0,0.0,0.0,0.0,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.0,0.05263157894736842,0.0,0.7368421052631579,0.15789473684210525,0.10526315789473684,,,
langsma01,N,177.0,74.0,R,L,179,158,457,4.247058824,428,81,18,0,8888,1306,2723,311,1289,2464,3.59,34.0,89.0,46.0,22,12562.0,3.0,1438,,,,28.533333333333335,5.4,1.2,0.0,592.5333333333333,87.06666666666666,181.53333333333333,20.733333333333334,85.93333333333334,164.26666666666668,0.23933333333333331,2.2666666666666666,5.933333333333334,3.066666666666667,1.4666666666666666,837.4666666666667,0.2,95.86666666666666,,,
mcdowja01,N,180.0,77.0,R,R,127,87,277,4.223333333,275,62,13,0,5667,809,1854,173,606,1311,2.39,29.0,63.0,48.0,5,7966.0,0.0,874,,,,22.916666666666668,5.166666666666667,1.0833333333333333,0.0,472.25,67.41666666666667,154.5,14.416666666666666,50.5,109.25,0.1991666666666667,2.4166666666666665,5.25,4.0,0.4166666666666667,663.8333333333334,0.0,72.83333333333333,,,
candito01,N,205.0,75.0,R,R,151,164,451,4.232777778,410,68,11,0,8175,1130,2662,250,883,1735,3.71,31.0,120.0,85.0,27,11568.0,11.0,1299,,,,25.625,4.25,0.6875,0.0,510.9375,70.625,166.375,15.625,55.1875,108.4375,0.231875,1.9375,7.5,5.3125,1.6875,723.0,0.6875,81.1875,,,
montgje01,N,170.0,71.0,R,R,46,52,700,3.700769231,1,0,0,304,2606,316,785,81,296,733,2.55,40.0,33.0,26.0,10,3637.0,549.0,347,,,,0.08333333333333333,0.0,0.0,25.333333333333332,217.16666666666666,26.333333333333332,65.41666666666667,6.75,24.666666666666668,61.083333333333336,0.2125,3.3333333333333335,2.75,2.1666666666666665,0.8333333333333334,303.0833333333333,45.75,28.916666666666668,,,
boggswa01,Y,190.0,74.0,L,R,0,0,2,3.375,0,0,0,0,7,1,3,0,1,2,0.0,0.0,0.0,0.0,0,11.0,2.0,1,,,,0.0,0.0,0.0,0.0,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.11764705882352941,0.058823529411764705,,,
abbotji01,N,200.0,75.0,L,L,87,108,263,4.496363636,254,31,6,0,5022,791,1779,154,620,888,2.37,30.0,53.0,32.0,11,7211.0,5.0,880,,,,25.4,3.1,0.6,0.0,502.2,79.1,177.9,15.4,62.0,88.8,0.23700000000000002,3.0,5.3,3.2,1.1,721.1,0.5,88.0,,,
davisch01,N,195.0,75.0,B,R,0,0,1,0.0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0,0,7.0,1.0,0,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.3888888888888889,0.05555555555555555,0.0,,,
darwida01,N,185.0,75.0,R,R,171,182,716,4.1576,371,53,9,32,9050,1286,2951,321,874,1942,6.05,101.0,52.0,81.0,17,12716.0,171.0,1431,,,,18.55,2.65,0.45,1.6,452.5,64.3,147.55,16.05,43.7,97.1,0.3025,5.05,2.6,4.05,0.85,635.8,8.55,71.55,,,
drabedo01,N,185.0,73.0,R,R,155,134,398,3.958461538,387,53,21,0,7605,1052,2448,246,704,1594,2.93,56.0,80.0,53.0,6,10518.0,4.0,1141,,,,32.25,4.416666666666667,1.75,0.0,633.75,87.66666666666667,204.0,20.5,58.666666666666664,132.83333333333334,0.24416666666666667,4.666666666666667,6.666666666666667,4.416666666666667,0.5,876.5,0.3333333333333333,95.08333333333333,,,
eckerde01,Y,190.0,74.0,R,R,197,171,1071,3.4704,361,100,20,390,9857,1278,3076,347,738,2401,5.64,91.0,28.0,75.0,16,13534.0,577.0,1382,,,,15.695652173913043,4.3478260869565215,0.8695652173913043,16.956521739130434,428.5652173913044,55.56521739130435,133.7391304347826,15.08695652173913,32.08695652173913,104.3913043478261,0.2452173913043478,3.9565217391304346,1.2173913043478262,3.260869565217391,0.6956521739130435,588.4347826086956,25.08695652173913,60.08695652173913,,,
tewksbo01,N,200.0,76.0,R,R,110,102,302,4.563571429,277,31,7,1,5421,787,2043,142,292,812,3.86,22.0,24.0,41.0,7,7623.0,8.0,884,,,,23.083333333333332,2.5833333333333335,0.5833333333333334,0.08333333333333333,451.75,65.58333333333333,170.25,11.833333333333334,24.333333333333332,67.66666666666667,0.32166666666666666,1.8333333333333333,2.0,3.4166666666666665,0.5833333333333334,635.25,0.6666666666666666,73.66666666666667,,,
valenfe01,N,180.0,71.0,L,L,173,153,453,4.053333333,424,113,31,2,8790,1154,2718,226,1151,2074,4.5,65.0,119.0,25.0,11,12398.0,10.0,1303,,,,24.941176470588236,6.647058823529412,1.8235294117647058,0.11764705882352941,517.0588235294117,67.88235294117646,159.88235294117646,13.294117647058824,67.70588235294117,122.0,0.2647058823529412,3.823529411764706,7.0,1.4705882352941178,0.6470588235294118,729.2941176470588,0.5882352941176471,76.6470588235294,,,
stiebda01,N,185.0,72.0,R,R,176,137,443,3.7525,412,103,30,3,8686,1106,2572,225,1034,1669,3.61,36.0,51.0,129.0,14,12072.0,14.0,1225,,,,21.68421052631579,5.421052631578948,1.5789473684210527,0.15789473684210525,457.1578947368421,58.21052631578947,135.3684210526316,11.842105263157896,54.421052631578945,87.84210526315789,0.19,1.894736842105263,2.6842105263157894,6.7894736842105265,0.7368421052631579,635.3684210526316,0.7368421052631579,64.47368421052632,,,
martide01,N,160.0,73.0,R,R,245,193,692,4.0225,562,122,30,8,11999,1643,3897,372,1165,2149,5.91,71.0,89.0,122.0,30,16754.0,51.0,1835,,,,25.545454545454547,5.545454545454546,1.3636363636363635,0.36363636363636365,545.4090909090909,74.68181818181819,177.13636363636363,16.90909090909091,52.95454545454545,97.68181818181819,0.2686363636363636,3.227272727272727,4.045454545454546,5.545454545454546,1.3636363636363635,761.5454545454545,2.3181818181818183,83.4090909090909,,,
myersra01,N,190.0,73.0,L,L,44,63,728,3.248666667,12,1,0,347,2654,314,758,69,396,884,2.69,43.0,32.0,12.0,2,3744.0,548.0,338,,,,0.9230769230769231,0.07692307692307693,0.0,26.692307692307693,204.15384615384616,24.153846153846153,58.30769230769231,5.3076923076923075,30.46153846153846,68.0,0.20692307692307693,3.3076923076923075,2.4615384615384617,0.9230769230769231,0.15384615384615385,288.0,42.15384615384615,26.0,,,
keyji01,N,185.0,73.0,R,L,186,117,470,3.746666667,389,34,13,10,7775,1010,2518,254,668,1538,3.57,29.0,50.0,38.0,12,10719.0,28.0,1104,,,,27.785714285714285,2.4285714285714284,0.9285714285714286,0.7142857142857143,555.3571428571429,72.14285714285714,179.85714285714286,18.142857142857142,47.714285714285715,109.85714285714286,0.255,2.0714285714285716,3.5714285714285716,2.7142857142857144,0.8571428571428571,765.6428571428571,2.0,78.85714285714286,,,
honeyri01,N,185.0,73.0,L,L,109,143,797,5.21125,268,47,11,38,6480,893,2183,185,657,1038,6.49,81.0,45.0,50.0,23,9141.0,118.0,1034,,,,13.4,2.35,0.55,1.9,324.0,44.65,109.15,9.25,32.85,51.9,0.3245,4.05,2.25,2.5,1.15,457.05,5.9,51.7,,,
kaatji01,N,205.0,76.0,L,L,283,237,898,4.100714286,625,180,31,18,13591,1738,4620,395,1083,2461,7.62,116.0,128.0,122.0,6,19021.0,102.0,2038,,,,26.041666666666668,7.5,1.2916666666666667,0.75,566.2916666666666,72.41666666666667,192.5,16.458333333333332,45.125,102.54166666666667,0.3175,4.833333333333333,5.333333333333333,5.083333333333333,0.25,792.5416666666666,4.25,84.91666666666667,,,
fernasi01,N,220.0,73.0,L,L,114,96,307,3.77375,300,25,9,1,5600,696,1421,191,715,1743,3.43,33.0,22.0,41.0,19,7668.0,2.0,749,,,,21.428571428571427,1.7857142857142858,0.6428571428571429,0.07142857142857142,400.0,49.714285714285715,101.5,13.642857142857142,51.07142857142857,124.5,0.24500000000000002,2.357142857142857,1.5714285714285714,2.9285714285714284,1.3571428571428572,547.7142857142857,0.14285714285714285,53.5,,,
worreto01,N,215.0,77.0,R,R,50,52,617,3.308181818,0,0,0,256,2081,238,608,65,247,628,2.52,67.0,23.0,7.0,7,2893.0,456.0,264,,,,0.0,0.0,0.0,21.333333333333332,173.41666666666666,19.833333333333332,50.666666666666664,5.416666666666667,20.583333333333332,52.333333333333336,0.21,5.583333333333333,1.9166666666666667,0.5833333333333334,0.5833333333333334,241.08333333333334,38.0,22.0,,,
jacksda02,N,205.0,72.0,R,L,112,131,353,4.647647059,324,44,15,1,6218,923,2110,133,816,1225,4.63,39.0,47.0,50.0,12,8986.0,11.0,1061,,,,23.142857142857142,3.142857142857143,1.0714285714285714,0.07142857142857142,444.14285714285717,65.92857142857143,150.71428571428572,9.5,58.285714285714285,87.5,0.3307142857142857,2.7857142857142856,3.357142857142857,3.5714285714285716,0.8571428571428571,641.8571428571429,0.7857142857142857,75.78571428571429,,,
willimi02,N,180.0,75.0,L,L,45,58,619,4.799090909,3,0,0,192,2074,280,537,49,544,660,2.59,39.0,44.0,52.0,24,3119.0,419.0,317,,,,0.2727272727272727,0.0,0.0,17.454545454545453,188.54545454545453,25.454545454545453,48.81818181818182,4.454545454545454,49.45454545454545,60.0,0.23545454545454544,3.5454545454545454,4.0,4.7272727272727275,2.1818181818181817,283.54545454545456,38.09090909090909,28.818181818181817,,,
davisma01,N,180.0,75.0,L,L,51,84,624,4.678888889,85,4,2,96,3435,530,1068,129,534,1007,4.52,63.0,63.0,28.0,12,4955.0,265.0,582,,,,5.0,0.23529411764705882,0.11764705882352941,5.647058823529412,202.05882352941177,31.176470588235293,62.8235294117647,7.588235294117647,31.41176470588235,59.23529411764706,0.26588235294117646,3.7058823529411766,3.7058823529411766,1.6470588235294117,0.7058823529411765,291.47058823529414,15.588235294117647,34.23529411764706,,,
kileda01,N,185.0,77.0,R,R,133,119,359,4.164166667,331,28,9,0,6496,992,2135,214,918,1668,2.419,41.0,97.0,117.0,19,9429.0,8.0,1099,30.0,16.0,,30.09090909090909,2.5454545454545454,0.8181818181818182,0.0,590.5454545454545,90.18181818181819,194.0909090909091,19.454545454545453,83.45454545454545,151.63636363636363,0.21990909090909092,3.727272727272727,8.818181818181818,10.636363636363637,1.7272727272727273,857.1818181818181,0.7272727272727273,99.9090909090909,2.727272727272727,1.4545454545454546,
russeje01,N,200.0,76.0,R,R,56,73,589,3.5725,79,11,2,186,3299,458,1065,100,415,693,3.83,43.0,46.0,28.0,12,4694.0,340.0,525,,,,6.076923076923077,0.8461538461538461,0.15384615384615385,14.307692307692308,253.76923076923077,35.23076923076923,81.92307692307692,7.6923076923076925,31.923076923076923,53.30769230769231,0.2946153846153846,3.3076923076923075,3.5384615384615383,2.1538461538461537,0.9230769230769231,361.0769230769231,26.153846153846153,40.38461538461539,,,
guidrro01,N,161.0,71.0,L,L,170,91,368,3.541428571,323,95,26,4,7176,874,2198,226,633,1778,3.41,24.0,56.0,13.0,8,9794.0,24.0,953,,,,24.846153846153847,7.3076923076923075,2.0,0.3076923076923077,552.0,67.23076923076923,169.07692307692307,17.384615384615383,48.69230769230769,136.76923076923077,0.2623076923076923,1.8461538461538463,4.3076923076923075,1.0,0.6153846153846154,753.3846153846154,1.8461538461538463,73.3076923076923,,,
sandesc02,N,210.0,76.0,R,R,34,45,235,6.19,88,2,1,5,2045,368,674,93,276,632,1.45,31.0,38.0,14.0,4,2976.0,47.0,399,,,,14.666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,340.8333333333333,61.333333333333336,112.33333333333333,15.5,46.0,105.33333333333333,0.24166666666666667,5.166666666666667,6.333333333333333,2.3333333333333335,0.6666666666666666,496.0,7.833333333333333,66.5,,,
stewada01,N,200.0,74.0,R,R,168,129,523,4.048421053,348,55,9,19,7889,1154,2499,264,1034,1741,4.68,46.0,118.0,62.0,23,11251.0,87.0,1259,,,,20.470588235294116,3.235294117647059,0.5294117647058824,1.1176470588235294,464.05882352941177,67.88235294117646,147.0,15.529411764705882,60.8235294117647,102.41176470588235,0.2752941176470588,2.7058823529411766,6.9411764705882355,3.6470588235294117,1.3529411764705883,661.8235294117648,5.117647058823529,74.05882352941177,,,
tiantlu01,N,180.0,72.0,R,R,229,172,573,3.527368421,484,187,49,15,10459,1280,3075,346,1104,2416,4.47,53.0,27.0,49.0,4,14365.0,51.0,1400,,,,26.88888888888889,10.38888888888889,2.7222222222222223,0.8333333333333334,581.0555555555555,71.11111111111111,170.83333333333334,19.22222222222222,61.333333333333336,134.22222222222223,0.24833333333333332,2.9444444444444446,1.5,2.7222222222222223,0.2222222222222222,798.0555555555555,2.8333333333333335,77.77777777777777,,,
violafr01,N,200.0,76.0,L,L,176,150,421,4.1925,420,74,16,0,8509,1175,2827,294,864,1844,4.16,39.0,86.0,48.0,12,11933.0,0.0,1303,,,,30.0,5.285714285714286,1.1428571428571428,0.0,607.7857142857143,83.92857142857143,201.92857142857142,21.0,61.714285714285715,131.71428571428572,0.29714285714285715,2.7857142857142856,6.142857142857143,3.4285714285714284,0.8571428571428571,852.3571428571429,0.0,93.07142857142857,,,
hennemi01,N,205.0,76.0,R,R,57,42,561,3.326363636,0,0,0,193,2198,261,686,47,271,533,2.67,82.0,48.0,19.0,2,3112.0,432.0,301,,,,0.0,0.0,0.0,21.444444444444443,244.22222222222223,29.0,76.22222222222223,5.222222222222222,30.11111111111111,59.22222222222222,0.29666666666666663,9.11111111111111,5.333333333333333,2.111111111111111,0.2222222222222222,345.77777777777777,48.0,33.44444444444444,,,
wallati01,N,220.0,75.0,R,R,0,0,2,4.5,0,0,0,0,6,1,3,0,0,0,0.83,0.0,0.0,0.0,1,7.0,2.0,1,,,,0.0,0.0,0.0,0.0,0.375,0.0625,0.1875,0.0,0.0,0.0,0.051875,0.0,0.0,0.0,0.0625,0.4375,0.125,0.0625,,,
darliro01,N,195.0,75.0,R,R,136,116,382,4.186,364,37,13,0,7081,1016,2244,239,906,1590,3.79,40.0,97.0,59.0,24,10032.0,5.0,1139,,,,30.333333333333332,3.0833333333333335,1.0833333333333333,0.0,590.0833333333334,84.66666666666667,187.0,19.916666666666668,75.5,132.5,0.31583333333333335,3.3333333333333335,8.083333333333334,4.916666666666667,2.0,836.0,0.4166666666666667,94.91666666666667,,,
henketo01,N,215.0,77.0,R,R,41,42,642,2.775,0,0,0,311,2369,234,607,64,255,861,3.01,29.0,30.0,9.0,3,3194.0,548.0,252,,,,0.0,0.0,0.0,23.923076923076923,182.23076923076923,18.0,46.69230769230769,4.923076923076923,19.615384615384617,66.23076923076923,0.23153846153846153,2.230769230769231,2.3076923076923075,0.6923076923076923,0.23076923076923078,245.69230769230768,42.15384615384615,19.384615384615383,,,
righeda01,N,195.0,76.0,L,L,82,79,718,4.464117647,89,13,2,252,4211,540,1287,95,591,1112,4.19,48.0,40.0,21.0,19,5988.0,474.0,602,,,,5.5625,0.8125,0.125,15.75,263.1875,33.75,80.4375,5.9375,36.9375,69.5,0.261875,3.0,2.5,1.3125,1.1875,374.25,29.625,37.625,,,
bedrost01,N,200.0,75.0,R,R,76,79,732,3.478666667,46,0,0,184,3573,447,1026,114,518,921,3.35,75.0,33.0,27.0,4,5044.0,439.0,496,,,,3.2857142857142856,0.0,0.0,13.142857142857142,255.21428571428572,31.928571428571427,73.28571428571429,8.142857142857142,37.0,65.78571428571429,0.2392857142857143,5.357142857142857,2.357142857142857,1.9285714285714286,0.2857142857142857,360.2857142857143,31.357142857142858,35.42857142857143,,,
deshaji01,N,222.0,76.0,L,L,84,95,257,5.667692308,253,15,6,0,4575,702,1434,179,575,951,3.54,39.0,19.0,27.0,35,6432.0,1.0,743,,,,23.0,1.3636363636363635,0.5454545454545454,0.0,415.90909090909093,63.81818181818182,130.36363636363637,16.272727272727273,52.27272727272727,86.45454545454545,0.32181818181818184,3.5454545454545454,1.7272727272727273,2.4545454545454546,3.1818181818181817,584.7272727272727,0.09090909090909091,67.54545454545455,,,
brownto05,N,190.0,73.0,L,L,123,90,302,4.234166667,300,31,12,0,5763,841,1931,236,511,1000,3.19,61.0,25.0,32.0,13,8066.0,1.0,913,,,,27.272727272727273,2.8181818181818183,1.0909090909090908,0.0,523.9090909090909,76.45454545454545,175.54545454545453,21.454545454545453,46.45454545454545,90.9090909090909,0.29,5.545454545454546,2.272727272727273,2.909090909090909,1.1818181818181819,733.2727272727273,0.09090909090909091,83.0,,,
houghch01,N,190.0,74.0,R,R,216,216,858,3.816538462,440,107,13,61,11404,1582,3283,383,1665,2362,5.86,44.0,179.0,174.0,42,16170.0,240.0,1807,,,,18.333333333333332,4.458333333333333,0.5416666666666666,2.5416666666666665,475.1666666666667,65.91666666666667,136.79166666666666,15.958333333333334,69.375,98.41666666666667,0.24416666666666667,1.8333333333333333,7.458333333333333,7.25,1.75,673.75,10.0,75.29166666666667,,,
sutclri01,N,215.0,79.0,L,R,171,139,457,3.889473684,392,72,18,6,8093,1223,2662,236,1081,1679,4.83,75.0,100.0,46.0,38,11548.0,30.0,1324,,,,21.77777777777778,4.0,1.0,0.3333333333333333,449.6111111111111,67.94444444444444,147.88888888888889,13.11111111111111,60.05555555555556,93.27777777777777,0.2683333333333333,4.166666666666667,5.555555555555555,2.5555555555555554,2.111111111111111,641.5555555555555,1.6666666666666667,73.55555555555556,,,
hurstbr01,N,200.0,76.0,L,L,145,113,379,5.03,359,83,23,0,7252,1052,2463,258,740,1689,4.33,42.0,56.0,28.0,19,10204.0,5.0,1143,,,,25.642857142857142,5.928571428571429,1.6428571428571428,0.0,518.0,75.14285714285714,175.92857142857142,18.428571428571427,52.857142857142854,120.64285714285714,0.3092857142857143,3.0,4.0,2.0,1.3571428571428572,728.8571428571429,0.35714285714285715,81.64285714285714,,,
welchbo01,N,190.0,75.0,R,R,211,146,506,3.596470588,462,61,28,8,9276,1191,2894,267,1034,1969,4.18,60.0,55.0,79.0,45,12956.0,20.0,1310,,,,28.875,3.8125,1.75,0.5,579.75,74.4375,180.875,16.6875,64.625,123.0625,0.26125,3.75,3.4375,4.9375,2.8125,809.75,1.25,81.875,,,
gullibi01,N,200.0,75.0,R,R,162,136,398,3.781333333,390,54,11,0,7680,1118,2659,282,622,1279,4.18,82.0,56.0,34.0,8,10744.0,3.0,1228,,,,26.0,3.6,0.7333333333333333,0.0,512.0,74.53333333333333,177.26666666666668,18.8,41.46666666666667,85.26666666666667,0.2786666666666667,5.466666666666667,3.7333333333333334,2.2666666666666666,0.5333333333333333,716.2666666666667,0.2,81.86666666666666,,,
reardje01,N,190.0,72.0,R,R,73,77,880,3.293888889,0,0,0,367,3397,397,1000,109,358,877,4.24,65.0,20.0,27.0,4,4720.0,695.0,426,,,,0.0,0.0,0.0,24.466666666666665,226.46666666666667,26.466666666666665,66.66666666666667,7.266666666666667,23.866666666666667,58.46666666666667,0.2826666666666667,4.333333333333333,1.3333333333333333,1.8,0.26666666666666666,314.6666666666667,46.333333333333336,28.4,,,
